n,d,outlier_fraction,outlier_mag,trial,true_cv,true_M,oracle_decision,in_borderline,s,tau_name,tau,branch_taken,pilot_cv,M_hat,T_used,rel_error,match
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.6665289086326462,2.704021466901759,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,10,3.0,3.0,uniform_exact,0.6665289086326462,2.704021466901759,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,30,1.5,1.5,uniform_exact,0.5645514547681487,2.2947998891230386,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.5645514547681487,2.2947998891230386,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,30,3.0,3.0,uniform_exact,0.5645514547681487,2.2947998891230386,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,50,1.5,1.5,uniform_exact,0.801043043363208,4.462038548867189,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.801043043363208,4.462038548867189,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,50,3.0,3.0,uniform_exact,0.801043043363208,4.462038548867189,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,100,1.5,1.5,uniform_exact,1.2626282085792322,8.14333367226407,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,1.2626282085792322,8.14333367226407,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,100,3.0,3.0,uniform_exact,1.2626282085792322,8.14333367226407,1000,0.0,1
1000,3,0.01,5.0,1,0.8826442516694574,9.20078801072338,uniform,0,10,1.5,1.5,uniform_exact,0.3825556677571031,1.6114375142952524,1000,0.0,1
1000,3,0.01,5.0,1,0.8826442516694574,9.20078801072338,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.3825556677571031,1.6114375142952524,1000,0.0,1
1000,3,0.01,5.0,1,0.8826442516694574,9.20078801072338,uniform,0,10,3.0,3.0,uniform_exact,0.3825556677571031,1.6114375142952524,1000,0.0,1
1000,3,0.01,5.0,1,0.8826442516694574,9.20078801072338,uniform,0,30,1.5,1.5,uniform_exact,1.1842990328446896,6.238276197960493,1000,0.0,1
1000,3,0.01,5.0,1,0.8826442516694574,9.20078801072338,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,1.1842990328446896,6.238276197960493,1000,0.0,1
