n,true_cv,true_M,M_hat,tau,tau_name,s,branch_taken,oracle_decision,rel_error,in_borderline
5000,3.012040993380712,33.184170841399485,2.7056514572471353,3.0,3.0,30,uniform,is,0.010729178040493533,1
5000,3.012040993380712,33.184170841399485,24.624181607987882,1.5,1.5,50,is,is,0.00563053494196162,1
5000,3.012040993380712,33.184170841399485,24.624181607987882,2.918423065872431,sqrt(log n),50,is,is,0.00563053494196162,1
5000,3.012040993380712,33.184170841399485,24.624181607987882,3.0,3.0,50,is,is,0.00563053494196162,1
5000,3.012040993380712,33.184170841399485,6.784748331617368,1.5,1.5,100,uniform_exact,is,0.0,1
5000,3.012040993380712,33.184170841399485,6.784748331617368,2.918423065872431,sqrt(log n),100,uniform_exact,is,0.0,1
5000,3.012040993380712,33.184170841399485,6.784748331617368,3.0,3.0,100,uniform_exact,is,0.0,1
5000,3.05512119238724,33.62125804296652,3.4535737909627207,1.5,1.5,10,uniform_exact,is,0.0,1
5000,3.05512119238724,33.62125804296652,3.4535737909627207,2.918423065872431,sqrt(log n),10,uniform_exact,is,0.0,1
5000,3.05512119238724,33.62125804296652,3.4535737909627207,3.0,3.0,10,uniform_exact,is,0.0,1
5000,3.05512119238724,33.62125804296652,2.09019053974352,1.5,1.5,30,uniform,is,0.019124009435878598,1
5000,3.05512119238724,33.62125804296652,2.09019053974352,2.918423065872431,sqrt(log n),30,uniform,is,0.019124009435878598,1
5000,3.05512119238724,33.62125804296652,2.09019053974352,3.0,3.0,30,uniform,is,0.019124009435878598,1
5000,3.05512119238724,33.62125804296652,13.164754020857663,1.5,1.5,50,is,is,0.015596775318154073,1
5000,3.05512119238724,33.62125804296652,13.164754020857663,2.918423065872431,sqrt(log n),50,is,is,0.015596775318154073,1
5000,3.05512119238724,33.62125804296652,13.164754020857663,3.0,3.0,50,uniform_exact,is,0.0,1
5000,3.05512119238724,33.62125804296652,33.035338770907906,1.5,1.5,100,is,is,0.00026395080553067145,1
5000,3.05512119238724,33.62125804296652,33.035338770907906,2.918423065872431,sqrt(log n),100,is,is,0.00026395080553067145,1
5000,3.05512119238724,33.62125804296652,33.035338770907906,3.0,3.0,100,is,is,0.00026395080553067145,1
5000,3.0106207049135034,32.90968384374054,2.2051269389306603,1.5,1.5,10,uniform,is,0.004223128942837459,1
5000,3.0106207049135034,32.90968384374054,2.2051269389306603,2.918423065872431,sqrt(log n),10,uniform,is,0.004223128942837459,1
5000,3.0106207049135034,32.90968384374054,2.2051269389306603,3.0,3.0,10,uniform,is,0.004223128942837459,1
5000,3.0106207049135034,32.90968384374054,2.3502140638773867,1.5,1.5,30,uniform,is,0.05356376758567967,1
5000,3.0106207049135034,32.90968384374054,2.3502140638773867,2.918423065872431,sqrt(log n),30,uniform,is,0.05356376758567967,1
5000,3.0106207049135034,32.90968384374054,2.3502140638773867,3.0,3.0,30,uniform,is,0.05356376758567967,1
5000,3.0106207049135034,32.90968384374054,3.0205044501338643,1.5,1.5,50,uniform,is,0.006361252330860227,1
5000,3.0106207049135034,32.90968384374054,3.0205044501338643,2.918423065872431,sqrt(log n),50,uniform,is,0.006361252330860227,1
5000,3.0106207049135034,32.90968384374054,3.0205044501338643,3.0,3.0,50,uniform,is,0.006361252330860227,1
5000,3.0106207049135034,32.90968384374054,24.942144623665413,1.5,1.5,100,is,is,0.0018352656585734837,1
5000,3.0106207049135034,32.90968384374054,24.942144623665413,2.918423065872431,sqrt(log n),100,is,is,0.0018352656585734837,1
5000,3.0106207049135034,32.90968384374054,24.942144623665413,3.0,3.0,100,is,is,0.0018352656585734837,1
5000,0.6966747062003946,7.519776239119451,2.3546192728545186,1.5,1.5,10,uniform,uniform,0.0006336973287534259,0
5000,0.6966747062003946,7.519776239119451,2.3546192728545186,2.918423065872431,sqrt(log n),10,uniform,uniform,0.0006336973287534259,0
5000,0.6966747062003946,7.519776239119451,2.3546192728545186,3.0,3.0,10,uniform,uniform,0.0006336973287534259,0
5000,0.6966747062003946,7.519776239119451,3.0079299839339346,1.5,1.5,30,uniform,uniform,0.007144264835925591,0
5000,0.6966747062003946,7.519776239119451,3.0079299839339346,2.918423065872431,sqrt(log n),30,uniform,uniform,0.007144264835925591,0
5000,0.6966747062003946,7.519776239119451,3.0079299839339346,3.0,3.0,30,uniform,uniform,0.007144264835925591,0
5000,0.6966747062003946,7.519776239119451,3.4698596077055956,1.5,1.5,50,uniform,uniform,0.0004222959953013218,0
5000,0.6966747062003946,7.519776239119451,3.4698596077055956,2.918423065872431,sqrt(log n),50,uniform,uniform,0.0004222959953013218,0
5000,0.6966747062003946,7.519776239119451,3.4698596077055956,3.0,3.0,50,uniform,uniform,0.0004222959953013218,0
5000,0.6966747062003946,7.519776239119451,4.263672616321309,1.5,1.5,100,uniform,uniform,0.005060593663834157,0
5000,0.6966747062003946,7.519776239119451,4.263672616321309,2.918423065872431,sqrt(log n),100,uniform,uniform,0.005060593663834157,0
5000,0.6966747062003946,7.519776239119451,4.263672616321309,3.0,3.0,100,uniform,uniform,0.005060593663834157,0
5000,0.7118330565326979,11.001515450812754,1.68319815703923,1.5,1.5,10,uniform,uniform,0.006746923704420669,0
5000,0.7118330565326979,11.001515450812754,1.68319815703923,2.918423065872431,sqrt(log n),10,uniform,uniform,0.006746923704420669,0
5000,0.7118330565326979,11.001515450812754,1.68319815703923,3.0,3.0,10,uniform,uniform,0.006746923704420669,0
5000,0.7118330565326979,11.001515450812754,3.34140843281803,1.5,1.5,30,uniform_exact,uniform,0.0,0
5000,0.7118330565326979,11.001515450812754,3.34140843281803,2.918423065872431,sqrt(log n),30,uniform_exact,uniform,0.0,0
5000,0.7118330565326979,11.001515450812754,3.34140843281803,3.0,3.0,30,uniform_exact,uniform,0.0,0
5000,0.7118330565326979,11.001515450812754,4.16891895939358,1.5,1.5,50,uniform_exact,uniform,0.0,0
5000,0.7118330565326979,11.001515450812754,4.16891895939358,2.918423065872431,sqrt(log n),50,uniform_exact,uniform,0.0,0
5000,0.7118330565326979,11.001515450812754,4.16891895939358,3.0,3.0,50,uniform_exact,uniform,0.0,0
5000,0.7118330565326979,11.001515450812754,3.7485294431823264,1.5,1.5,100,uniform,uniform,0.017775100268658677,0
5000,0.7118330565326979,11.001515450812754,3.7485294431823264,2.918423065872431,sqrt(log n),100,uniform,uniform,0.017775100268658677,0
5000,0.7118330565326979,11.001515450812754,3.7485294431823264,3.0,3.0,100,uniform,uniform,0.017775100268658677,0
5000,0.65806351816426,9.25657713996702,1.6837873479390701,1.5,1.5,10,uniform,uniform,0.021546564355645153,0
5000,0.65806351816426,9.25657713996702,1.6837873479390701,2.918423065872431,sqrt(log n),10,uniform,uniform,0.021546564355645153,0
5000,0.65806351816426,9.25657713996702,1.6837873479390701,3.0,3.0,10,uniform,uniform,0.021546564355645153,0
5000,0.65806351816426,9.25657713996702,1.9446913341201846,1.5,1.5,30,uniform,uniform,0.008215946748525698,0
5000,0.65806351816426,9.25657713996702,1.9446913341201846,2.918423065872431,sqrt(log n),30,uniform,uniform,0.008215946748525698,0
5000,0.65806351816426,9.25657713996702,1.9446913341201846,3.0,3.0,30,uniform,uniform,0.008215946748525698,0
5000,0.65806351816426,9.25657713996702,2.8037760281554984,1.5,1.5,50,uniform,uniform,0.012421238623838373,0
5000,0.65806351816426,9.25657713996702,2.8037760281554984,2.918423065872431,sqrt(log n),50,uniform,uniform,0.012421238623838373,0
5000,0.65806351816426,9.25657713996702,2.8037760281554984,3.0,3.0,50,uniform,uniform,0.012421238623838373,0
5000,0.65806351816426,9.25657713996702,3.7946818275409187,1.5,1.5,100,uniform,uniform,0.0024820142459963486,0
5000,0.65806351816426,9.25657713996702,3.7946818275409187,2.918423065872431,sqrt(log n),100,uniform,uniform,0.0024820142459963486,0
5000,0.65806351816426,9.25657713996702,3.7946818275409187,3.0,3.0,100,uniform,uniform,0.0024820142459963486,0
5000,1.324498034040619,12.321985384365552,1.596061837847406,1.5,1.5,10,uniform,uniform,6.351467346270096e-05,0
5000,1.324498034040619,12.321985384365552,1.596061837847406,2.918423065872431,sqrt(log n),10,uniform,uniform,6.351467346270096e-05,0
5000,1.324498034040619,12.321985384365552,1.596061837847406,3.0,3.0,10,uniform,uniform,6.351467346270096e-05,0
5000,1.324498034040619,12.321985384365552,6.393052820993455,1.5,1.5,30,uniform_exact,uniform,0.0,0
5000,1.324498034040619,12.321985384365552,6.393052820993455,2.918423065872431,sqrt(log n),30,uniform_exact,uniform,0.0,0
5000,1.324498034040619,12.321985384365552,6.393052820993455,3.0,3.0,30,uniform_exact,uniform,0.0,0
5000,1.324498034040619,12.321985384365552,8.748469499860876,1.5,1.5,50,is,uniform,0.013553210406144671,0
5000,1.324498034040619,12.321985384365552,8.748469499860876,2.918423065872431,sqrt(log n),50,uniform_exact,uniform,0.0,0
5000,1.324498034040619,12.321985384365552,8.748469499860876,3.0,3.0,50,uniform_exact,uniform,0.0,0
5000,1.324498034040619,12.321985384365552,9.36768761125933,1.5,1.5,100,uniform_exact,uniform,0.0,0
5000,1.324498034040619,12.321985384365552,9.36768761125933,2.918423065872431,sqrt(log n),100,uniform_exact,uniform,0.0,0
5000,1.324498034040619,12.321985384365552,9.36768761125933,3.0,3.0,100,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,2.7087211806499365,1.5,1.5,10,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,2.7087211806499365,2.918423065872431,sqrt(log n),10,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,2.7087211806499365,3.0,3.0,10,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,5.991528958750187,1.5,1.5,30,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,5.991528958750187,2.918423065872431,sqrt(log n),30,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,5.991528958750187,3.0,3.0,30,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,9.41206111068874,1.5,1.5,50,is,uniform,0.009243524223149613,0
5000,1.3258723349377788,12.187571001132723,9.41206111068874,2.918423065872431,sqrt(log n),50,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,9.41206111068874,3.0,3.0,50,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,10.946569968646644,1.5,1.5,100,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,10.946569968646644,2.918423065872431,sqrt(log n),100,uniform_exact,uniform,0.0,0
5000,1.3258723349377788,12.187571001132723,10.946569968646644,3.0,3.0,100,uniform_exact,uniform,0.0,0
5000,1.3582145587406718,12.411829353085658,1.6465458699654711,1.5,1.5,10,uniform,uniform,0.011884022359108693,0
5000,1.3582145587406718,12.411829353085658,1.6465458699654711,2.918423065872431,sqrt(log n),10,uniform,uniform,0.011884022359108693,0
5000,1.3582145587406718,12.411829353085658,1.6465458699654711,3.0,3.0,10,uniform,uniform,0.011884022359108693,0
5000,1.3582145587406718,12.411829353085658,3.3948837446195275,1.5,1.5,30,uniform_exact,uniform,0.0,0
5000,1.3582145587406718,12.411829353085658,3.3948837446195275,2.918423065872431,sqrt(log n),30,uniform_exact,uniform,0.0,0
5000,1.3582145587406718,12.411829353085658,3.3948837446195275,3.0,3.0,30,uniform_exact,uniform,0.0,0
5000,1.3582145587406718,12.411829353085658,11.145192576987732,1.5,1.5,50,is,uniform,0.02674240114595723,0
5000,1.3582145587406718,12.411829353085658,11.145192576987732,2.918423065872431,sqrt(log n),50,uniform_exact,uniform,0.0,0
5000,1.3582145587406718,12.411829353085658,11.145192576987732,3.0,3.0,50,uniform_exact,uniform,0.0,0
5000,1.3582145587406718,12.411829353085658,10.426522850849981,1.5,1.5,100,is,uniform,0.011626994061628081,0
5000,1.3582145587406718,12.411829353085658,10.426522850849981,2.918423065872431,sqrt(log n),100,uniform_exact,uniform,0.0,0
5000,1.3582145587406718,12.411829353085658,10.426522850849981,3.0,3.0,100,uniform_exact,uniform,0.0,0
5000,3.273305510801266,25.581420388004364,2.04476705411994,1.5,1.5,10,uniform,is,0.024127626953361483,1
5000,3.273305510801266,25.581420388004364,2.04476705411994,2.918423065872431,sqrt(log n),10,uniform,is,0.024127626953361483,1
5000,3.273305510801266,25.581420388004364,2.04476705411994,3.0,3.0,10,uniform,is,0.024127626953361483,1
5000,3.273305510801266,25.581420388004364,2.2870402353065136,1.5,1.5,30,uniform,is,0.01721559201949232,1
5000,3.273305510801266,25.581420388004364,2.2870402353065136,2.918423065872431,sqrt(log n),30,uniform,is,0.01721559201949232,1
5000,3.273305510801266,25.581420388004364,2.2870402353065136,3.0,3.0,30,uniform,is,0.01721559201949232,1
5000,3.273305510801266,25.581420388004364,6.720772211256964,1.5,1.5,50,uniform_exact,is,0.0,1
5000,3.273305510801266,25.581420388004364,6.720772211256964,2.918423065872431,sqrt(log n),50,uniform_exact,is,0.0,1
5000,3.273305510801266,25.581420388004364,6.720772211256964,3.0,3.0,50,uniform_exact,is,0.0,1
5000,3.273305510801266,25.581420388004364,23.520962126009834,1.5,1.5,100,is,is,0.006368030017748054,1
5000,3.273305510801266,25.581420388004364,23.520962126009834,2.918423065872431,sqrt(log n),100,is,is,0.006368030017748054,1
5000,3.273305510801266,25.581420388004364,23.520962126009834,3.0,3.0,100,is,is,0.006368030017748054,1
5000,3.270192893939796,25.42383972037984,2.329514842333051,1.5,1.5,10,uniform,is,0.004783589988905106,1
5000,3.270192893939796,25.42383972037984,2.329514842333051,2.918423065872431,sqrt(log n),10,uniform,is,0.004783589988905106,1
5000,3.270192893939796,25.42383972037984,2.329514842333051,3.0,3.0,10,uniform,is,0.004783589988905106,1
5000,3.270192893939796,25.42383972037984,12.027713674417024,1.5,1.5,30,is,is,0.0031875754236997842,1
5000,3.270192893939796,25.42383972037984,12.027713674417024,2.918423065872431,sqrt(log n),30,is,is,0.0031875754236997842,1
5000,3.270192893939796,25.42383972037984,12.027713674417024,3.0,3.0,30,uniform_exact,is,0.0,1
5000,3.270192893939796,25.42383972037984,3.779216649274722,1.5,1.5,50,uniform,is,0.03783451202749756,1
5000,3.270192893939796,25.42383972037984,3.779216649274722,2.918423065872431,sqrt(log n),50,uniform,is,0.03783451202749756,1
5000,3.270192893939796,25.42383972037984,3.779216649274722,3.0,3.0,50,uniform,is,0.03783451202749756,1
5000,3.270192893939796,25.42383972037984,21.198271520563395,1.5,1.5,100,is,is,0.008258431167022566,1
5000,3.270192893939796,25.42383972037984,21.198271520563395,2.918423065872431,sqrt(log n),100,is,is,0.008258431167022566,1
5000,3.270192893939796,25.42383972037984,21.198271520563395,3.0,3.0,100,is,is,0.008258431167022566,1
5000,3.2584141459449203,25.386482551776233,2.270021126923851,1.5,1.5,10,uniform,is,0.0038083417710857146,1
5000,3.2584141459449203,25.386482551776233,2.270021126923851,2.918423065872431,sqrt(log n),10,uniform,is,0.0038083417710857146,1
5000,3.2584141459449203,25.386482551776233,2.270021126923851,3.0,3.0,10,uniform,is,0.0038083417710857146,1
5000,3.2584141459449203,25.386482551776233,16.966933516917663,1.5,1.5,30,is,is,0.0025337161779008205,1
5000,3.2584141459449203,25.386482551776233,16.966933516917663,2.918423065872431,sqrt(log n),30,is,is,0.0025337161779008205,1
5000,3.2584141459449203,25.386482551776233,16.966933516917663,3.0,3.0,30,is,is,0.0025337161779008205,1
5000,3.2584141459449203,25.386482551776233,21.374345274503593,1.5,1.5,50,is,is,0.00698675938727083,1
5000,3.2584141459449203,25.386482551776233,21.374345274503593,2.918423065872431,sqrt(log n),50,is,is,0.00698675938727083,1
5000,3.2584141459449203,25.386482551776233,21.374345274503593,3.0,3.0,50,uniform_exact,is,0.0,1
5000,3.2584141459449203,25.386482551776233,30.277575147023928,1.5,1.5,100,is,is,0.015064181701676326,1
5000,3.2584141459449203,25.386482551776233,30.277575147023928,2.918423065872431,sqrt(log n),100,is,is,0.015064181701676326,1
5000,3.2584141459449203,25.386482551776233,30.277575147023928,3.0,3.0,100,uniform_exact,is,0.0,1
5000,0.6808824421638225,9.063293680601529,1.728936038563371,1.5,1.5,10,uniform,uniform,0.00814980680404746,0
5000,0.6808824421638225,9.063293680601529,1.728936038563371,2.918423065872431,sqrt(log n),10,uniform,uniform,0.00814980680404746,0
5000,0.6808824421638225,9.063293680601529,1.728936038563371,3.0,3.0,10,uniform,uniform,0.00814980680404746,0
5000,0.6808824421638225,9.063293680601529,3.2122778454691545,1.5,1.5,30,uniform,uniform,0.0008273308650314615,0
5000,0.6808824421638225,9.063293680601529,3.2122778454691545,2.918423065872431,sqrt(log n),30,uniform,uniform,0.0008273308650314615,0
5000,0.6808824421638225,9.063293680601529,3.2122778454691545,3.0,3.0,30,uniform,uniform,0.0008273308650314615,0
5000,0.6808824421638225,9.063293680601529,2.481637412800949,1.5,1.5,50,uniform,uniform,0.0015231851361575733,0
5000,0.6808824421638225,9.063293680601529,2.481637412800949,2.918423065872431,sqrt(log n),50,uniform,uniform,0.0015231851361575733,0
5000,0.6808824421638225,9.063293680601529,2.481637412800949,3.0,3.0,50,uniform,uniform,0.0015231851361575733,0
5000,0.6808824421638225,9.063293680601529,7.123940047500669,1.5,1.5,100,uniform_exact,uniform,0.0,0
5000,0.6808824421638225,9.063293680601529,7.123940047500669,2.918423065872431,sqrt(log n),100,uniform_exact,uniform,0.0,0
5000,0.6808824421638225,9.063293680601529,7.123940047500669,3.0,3.0,100,uniform_exact,uniform,0.0,0
5000,0.6814735797847691,8.168079323694936,1.8040865054763184,1.5,1.5,10,uniform,uniform,0.0012214557970814896,0
5000,0.6814735797847691,8.168079323694936,1.8040865054763184,2.918423065872431,sqrt(log n),10,uniform,uniform,0.0012214557970814896,0
5000,0.6814735797847691,8.168079323694936,1.8040865054763184,3.0,3.0,10,uniform,uniform,0.0012214557970814896,0
5000,0.6814735797847691,8.168079323694936,4.004837484470657,1.5,1.5,30,uniform_exact,uniform,0.0,0
5000,0.6814735797847691,8.168079323694936,4.004837484470657,2.918423065872431,sqrt(log n),30,uniform_exact,uniform,0.0,0
5000,0.6814735797847691,8.168079323694936,4.004837484470657,3.0,3.0,30,uniform_exact,uniform,0.0,0
5000,0.6814735797847691,8.168079323694936,2.301165512339398,1.5,1.5,50,uniform,uniform,0.0005943244252556622,0
5000,0.6814735797847691,8.168079323694936,2.301165512339398,2.918423065872431,sqrt(log n),50,uniform,uniform,0.0005943244252556622,0
5000,0.6814735797847691,8.168079323694936,2.301165512339398,3.0,3.0,50,uniform,uniform,0.0005943244252556622,0
5000,0.6814735797847691,8.168079323694936,3.5013766994352413,1.5,1.5,100,uniform,uniform,0.009602308092756692,0
5000,0.6814735797847691,8.168079323694936,3.5013766994352413,2.918423065872431,sqrt(log n),100,uniform,uniform,0.009602308092756692,0
5000,0.6814735797847691,8.168079323694936,3.5013766994352413,3.0,3.0,100,uniform,uniform,0.009602308092756692,0
5000,0.6730762768779296,7.51328610662532,3.54345279008886,1.5,1.5,10,uniform_exact,uniform,0.0,0
5000,0.6730762768779296,7.51328610662532,3.54345279008886,2.918423065872431,sqrt(log n),10,uniform_exact,uniform,0.0,0
5000,0.6730762768779296,7.51328610662532,3.54345279008886,3.0,3.0,10,uniform_exact,uniform,0.0,0
5000,0.6730762768779296,7.51328610662532,2.6874444902952366,1.5,1.5,30,uniform,uniform,0.008303461260094413,0
5000,0.6730762768779296,7.51328610662532,2.6874444902952366,2.918423065872431,sqrt(log n),30,uniform,uniform,0.008303461260094413,0
5000,0.6730762768779296,7.51328610662532,2.6874444902952366,3.0,3.0,30,uniform,uniform,0.008303461260094413,0
5000,0.6730762768779296,7.51328610662532,2.447735056616422,1.5,1.5,50,uniform,uniform,0.0001705349111095533,0
5000,0.6730762768779296,7.51328610662532,2.447735056616422,2.918423065872431,sqrt(log n),50,uniform,uniform,0.0001705349111095533,0
5000,0.6730762768779296,7.51328610662532,2.447735056616422,3.0,3.0,50,uniform,uniform,0.0001705349111095533,0
5000,0.6730762768779296,7.51328610662532,4.486085278072275,1.5,1.5,100,uniform,uniform,0.0009332098717690827,0
5000,0.6730762768779296,7.51328610662532,4.486085278072275,2.918423065872431,sqrt(log n),100,uniform,uniform,0.0009332098717690827,0
5000,0.6730762768779296,7.51328610662532,4.486085278072275,3.0,3.0,100,uniform,uniform,0.0009332098717690827,0
5000,1.5610511723927194,9.482297366454727,3.93249370058913,1.5,1.5,10,uniform_exact,uniform,0.0,0
5000,1.5610511723927194,9.482297366454727,3.93249370058913,2.918423065872431,sqrt(log n),10,uniform_exact,uniform,0.0,0
5000,1.5610511723927194,9.482297366454727,3.93249370058913,3.0,3.0,10,uniform_exact,uniform,0.0,0
5000,1.5610511723927194,9.482297366454727,2.416352236937553,1.5,1.5,30,uniform,uniform,0.010535448344116743,0
5000,1.5610511723927194,9.482297366454727,2.416352236937553,2.918423065872431,sqrt(log n),30,uniform,uniform,0.010535448344116743,0
5000,1.5610511723927194,9.482297366454727,2.416352236937553,3.0,3.0,30,uniform,uniform,0.010535448344116743,0
5000,1.5610511723927194,9.482297366454727,8.909785161452312,1.5,1.5,50,is,uniform,0.00278650015292904,0
5000,1.5610511723927194,9.482297366454727,8.909785161452312,2.918423065872431,sqrt(log n),50,uniform_exact,uniform,0.0,0
5000,1.5610511723927194,9.482297366454727,8.909785161452312,3.0,3.0,50,uniform_exact,uniform,0.0,0
5000,1.5610511723927194,9.482297366454727,7.094868021928287,1.5,1.5,100,is,uniform,0.0017970051181309668,0
5000,1.5610511723927194,9.482297366454727,7.094868021928287,2.918423065872431,sqrt(log n),100,uniform_exact,uniform,0.0,0
5000,1.5610511723927194,9.482297366454727,7.094868021928287,3.0,3.0,100,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,5.147770084912173,1.5,1.5,10,is,uniform,0.029319300508146483,0
5000,1.5983515327881193,10.05179141412876,5.147770084912173,2.918423065872431,sqrt(log n),10,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,5.147770084912173,3.0,3.0,10,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,9.28875115754114,1.5,1.5,30,is,uniform,0.046254930963887685,0
5000,1.5983515327881193,10.05179141412876,9.28875115754114,2.918423065872431,sqrt(log n),30,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,9.28875115754114,3.0,3.0,30,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,6.747942950523898,1.5,1.5,50,is,uniform,0.004912970103711609,0
5000,1.5983515327881193,10.05179141412876,6.747942950523898,2.918423065872431,sqrt(log n),50,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,6.747942950523898,3.0,3.0,50,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,3.778416738598604,1.5,1.5,100,uniform,uniform,0.007375465592310203,0
5000,1.5983515327881193,10.05179141412876,3.778416738598604,2.918423065872431,sqrt(log n),100,uniform,uniform,0.007375465592310203,0
5000,1.5983515327881193,10.05179141412876,3.778416738598604,3.0,3.0,100,uniform,uniform,0.007375465592310203,0
5000,1.564054233622819,9.903368559014538,4.9786336808163725,1.5,1.5,10,is,uniform,0.019199782099150495,0
5000,1.564054233622819,9.903368559014538,4.9786336808163725,2.918423065872431,sqrt(log n),10,uniform_exact,uniform,0.0,0
5000,1.564054233622819,9.903368559014538,4.9786336808163725,3.0,3.0,10,uniform_exact,uniform,0.0,0
5000,1.564054233622819,9.903368559014538,9.316486014870266,1.5,1.5,30,is,uniform,0.01969275624445761,0
5000,1.564054233622819,9.903368559014538,9.316486014870266,2.918423065872431,sqrt(log n),30,uniform_exact,uniform,0.0,0
5000,1.564054233622819,9.903368559014538,9.316486014870266,3.0,3.0,30,uniform_exact,uniform,0.0,0
5000,1.564054233622819,9.903368559014538,10.44539185199645,1.5,1.5,50,is,uniform,0.006365022624344308,0
5000,1.564054233622819,9.903368559014538,10.44539185199645,2.918423065872431,sqrt(log n),50,uniform_exact,uniform,0.0,0
5000,1.564054233622819,9.903368559014538,10.44539185199645,3.0,3.0,50,uniform_exact,uniform,0.0,0
5000,1.564054233622819,9.903368559014538,8.023964236099403,1.5,1.5,100,is,uniform,0.016254192606021813,0
5000,1.564054233622819,9.903368559014538,8.023964236099403,2.918423065872431,sqrt(log n),100,uniform_exact,uniform,0.0,0
5000,1.564054233622819,9.903368559014538,8.023964236099403,3.0,3.0,100,uniform_exact,uniform,0.0,0
5000,3.0064614329892705,15.45576789854595,2.0824004884158476,1.5,1.5,10,uniform,is,0.008772041174381266,1
5000,3.0064614329892705,15.45576789854595,2.0824004884158476,2.918423065872431,sqrt(log n),10,uniform,is,0.008772041174381266,1
5000,3.0064614329892705,15.45576789854595,2.0824004884158476,3.0,3.0,10,uniform,is,0.008772041174381266,1
5000,3.0064614329892705,15.45576789854595,7.167077177775559,1.5,1.5,30,is,is,0.0073007968683047346,1
5000,3.0064614329892705,15.45576789854595,7.167077177775559,2.918423065872431,sqrt(log n),30,uniform_exact,is,0.0,1
5000,3.0064614329892705,15.45576789854595,7.167077177775559,3.0,3.0,30,uniform_exact,is,0.0,1
5000,3.0064614329892705,15.45576789854595,23.662390272242046,1.5,1.5,50,is,is,0.0019950771011238684,1
5000,3.0064614329892705,15.45576789854595,23.662390272242046,2.918423065872431,sqrt(log n),50,is,is,0.0019950771011238684,1
5000,3.0064614329892705,15.45576789854595,23.662390272242046,3.0,3.0,50,is,is,0.0019950771011238684,1
5000,3.0064614329892705,15.45576789854595,25.686884322804808,1.5,1.5,100,is,is,0.013149327890956644,1
5000,3.0064614329892705,15.45576789854595,25.686884322804808,2.918423065872431,sqrt(log n),100,is,is,0.013149327890956644,1
5000,3.0064614329892705,15.45576789854595,25.686884322804808,3.0,3.0,100,is,is,0.013149327890956644,1
5000,2.975958669383625,15.516826552718598,8.026103813512094,1.5,1.5,10,is,is,0.003125398048655533,1
5000,2.975958669383625,15.516826552718598,8.026103813512094,2.918423065872431,sqrt(log n),10,uniform_exact,is,0.0,1
5000,2.975958669383625,15.516826552718598,8.026103813512094,3.0,3.0,10,uniform_exact,is,0.0,1
5000,2.975958669383625,15.516826552718598,4.699215828105486,1.5,1.5,30,uniform_exact,is,0.0,1
5000,2.975958669383625,15.516826552718598,4.699215828105486,2.918423065872431,sqrt(log n),30,uniform_exact,is,0.0,1
5000,2.975958669383625,15.516826552718598,4.699215828105486,3.0,3.0,30,uniform_exact,is,0.0,1
5000,2.975958669383625,15.516826552718598,13.147363706248157,1.5,1.5,50,is,is,0.0055600861244206965,1
5000,2.975958669383625,15.516826552718598,13.147363706248157,2.918423065872431,sqrt(log n),50,is,is,0.0055600861244206965,1
5000,2.975958669383625,15.516826552718598,13.147363706248157,3.0,3.0,50,is,is,0.0055600861244206965,1
5000,2.975958669383625,15.516826552718598,16.383095146236254,1.5,1.5,100,is,is,0.011594255497560324,1
5000,2.975958669383625,15.516826552718598,16.383095146236254,2.918423065872431,sqrt(log n),100,is,is,0.011594255497560324,1
5000,2.975958669383625,15.516826552718598,16.383095146236254,3.0,3.0,100,uniform_exact,is,0.0,1
5000,2.994754765488841,15.286751648815459,1.5629950386754834,1.5,1.5,10,uniform,is,0.056871866974352744,1
5000,2.994754765488841,15.286751648815459,1.5629950386754834,2.918423065872431,sqrt(log n),10,uniform,is,0.056871866974352744,1
5000,2.994754765488841,15.286751648815459,1.5629950386754834,3.0,3.0,10,uniform,is,0.056871866974352744,1
5000,2.994754765488841,15.286751648815459,12.056951545747635,1.5,1.5,30,is,is,0.0043567224271061035,1
5000,2.994754765488841,15.286751648815459,12.056951545747635,2.918423065872431,sqrt(log n),30,uniform_exact,is,0.0,1
5000,2.994754765488841,15.286751648815459,12.056951545747635,3.0,3.0,30,uniform_exact,is,0.0,1
